pmid,year,title,species,observation_type,entity_a,relationship,entity_b_or_context,confidence,supporting_quote,needs_full_text,reviewed,devSim_param,entity_a_raw,entity_b_raw,source,evidence_type,figure_ref,timepoint_h,perturbation_type,dataset
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,Retinoic acid,alleviates,MAA morphogenetic effect,high,concomitant suppression of RA signaling using a pharmacological agent alleviated the morphogenetic effect of MAA,False,False,unmapped,RA signaling suppression,MAA morphogenetic effect,fulltext,direct,,96,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,represses,Wnt3,high,"Day 1 peak expressions of genes involved in initiation of gastrulation (Wnt3, Brachyury, and Mixl1) were significantly repressed by MAA",False,False,unmapped,MAA,Wnt3,fulltext,direct,Fig. 3,24,pharmacological,gastruloid
33206048,2020,High-resolution transcriptional and morphogenetic profiling of cells from micropatterned human ESC gastruloid cultures.,both,spatial_pattern,BMP,high_in,edge of gastruloid,high,"radial gradient of the downstream effector phosphorylated SMAD1, which declined from the edge to the center",False,False,unmapped,BMP4,edge of gastruloid,fulltext,direct,Fig. 1A,44,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,spatial_pattern,first and second heart field (FHF and SHF) progenitors,high_in,spatially organized cardiac portion,high,generation and spatial arrangement of early cardiac progenitors and first and second heart field compartmentalization,False,False,unmapped,first and second heart field (FHF and SHF) progenitors,spatially organized cardiac portion,fulltext,direct,,168,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,spatial_pattern,vascular network,correlates_with,cardiac portion in gastruloids,medium,cardiac portion in our system co-developed with a vascular network and an endodermal component,False,False,unmapped,vascular network,cardiac portion in gastruloids,fulltext,direct,,168,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,perturbation,bFGF + VEGF + ascorbic acid timing,modulates,cardiogenic efficiency between 96-144h,high,exposure to cardiogenic factors was most effective when applied in combination and between 96 and 144 h,False,False,unmapped,bFGF + VEGF + ascorbic acid timing,cardiogenic efficiency between 96-144h,fulltext,direct,Fig. S1A-S1H,96,pharmacological,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,spatial_pattern,Gata4 and cardiac troponin T (cTnT),high_in,cardiac beating structure in gastruloid,high,Staining for Gata4 and cardiac troponin T (cTnT) confirmed that the beating structure was cardiac like,False,False,unmapped,Gata4 and cardiac troponin T (cTnT),cardiac beating structure in gastruloid,fulltext,direct,Fig. 1C,168,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,expression_timing,"first and second heart field markers (Hcn4, Tbx1)",correlates_with,late stage (168h) in N2B27+++ conditions,high,"at 168 h in N2B27+++, there was an increase of expression of markers distinguishing the first and second heart fields (Hcn4 and Tbx1)",False,False,unmapped,"first and second heart field markers (Hcn4, Tbx1)",late stage (168h) in N2B27+++ conditions,fulltext,direct,"Fig. S1M, S1N",168,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,expression_timing,"cardiac progenitor markers (Gata6, Flk1)",correlates_with,96-168h in gastruloids,medium,gastruloids grown in N2B27 or N2B27+++ conditions were characterized by similar levels of cardiac progenitor markers (Gata6 and Flk1),False,False,unmapped,"cardiac progenitor markers (Gata6, Flk1)",96-168h in gastruloids,fulltext,direct,"Fig. S1K, S1L",96,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,spatial_pattern,cardiac beating domain,high_in,anterior region of gastruloid,high,beating domain that is exclusively located within their anterior region,False,False,unmapped,cardiac beating domain,anterior region of gastruloid,fulltext,direct,Fig. 1A,168,none,gastruloid
33176168,2021,Capturing Cardiogenesis in Gastruloids.,mouse,perturbation,bFGF + VEGF + ascorbic acid,enhances,cardiac beating domain formation,high,"cardiogenic factors could increase the frequency of this event by adding basic fibroblast growth factor, ascorbic acid, and vascular endothelial growth factor 165",False,False,unmapped,bFGF + VEGF + ascorbic acid,cardiac beating domain formation,fulltext,direct,"Fig. 1A, 1B",168,pharmacological,gastruloid
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,grn_edge,E-cadherin,inhibits,β-catenin,high,"E-cadherin sequesters β-catenin onto the cellular membrane, without which β-catenin can go into the nucleus",False,False,unmapped,E-cadherin,β-catenin,fulltext,cited,,not_specified,none,mouse_embryo
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,perturbation,Wnt/β-catenin signaling,required_for,embryo implantation,high,Wnt/β-catenin signaling is essential in embryo implantation,False,False,unmapped,Wnt/β-catenin signaling,embryo implantation,fulltext,direct,,not_specified,pharmacological,mouse_embryo
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,reduces,histone deacetylase activity,high,MAA at 4 mM also significantly reduced the activity of purified histone deacetylase protein,False,False,unmapped,MAA,histone deacetylase activity,fulltext,direct,,96,pharmacological,gastruloid
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,expression_timing,active-β-catenin,correlates_with,pre-implantation stage,medium,There was an increasing trend in the pre-implantation stage of pregnancy,False,False,unmapped,active-β-catenin,pre-implantation stage,fulltext,direct,,not_specified,none,mouse_embryo
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,spatial_pattern,active-β-catenin,high_in,cell membrane,high,"active-β-catenin localized to the cellular membrane, despite there was an increasing trend in the pre-implantation stage",False,False,unmapped,active-β-catenin,cell membrane,fulltext,direct,,not_specified,none,mouse_embryo
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,grn_edge,Wnt/β-catenin,activates,lin28a/let-7 axis,high,"Wnt/β-catenin signaling promotes embryo implantation and accompanying embryonic EMT, which is mediated by directly activate lin28a/let-7 axis",False,False,unmapped,Wnt/β-catenin,lin28a/let-7 axis,fulltext,direct,,not_specified,none,mouse_embryo
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,grn_edge,lin28a,inhibits,mir-let-7,high,"lin28a expression, thus represses the mir-let-7 family. Lin28a and mir-let-7 both participate in implantation via an inverse function",False,False,unmapped,lin28a,mir-let-7,fulltext,direct,,not_specified,none,mouse_embryo
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,grn_edge,Wnt/β-catenin,activates,lin28a,high,"Wnt/β-catenin signaling is essential in embryo implantation, which promotes embryo implantation through directly trigger lin28a expression",False,False,unmapped,Wnt/β-catenin,lin28a,fulltext,direct,,not_specified,none,mouse_embryo
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,grn_edge,RA signaling,required_for,axial elongation morphogenesis,high,MAA impaired axial elongation morphogenesis in a RA signaling-dependent manner,False,False,unmapped,RA signaling,axial elongation morphogenesis,fulltext,direct,,96,none,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,elevates,Hoxa1,high,"expressions of Cdx1 and Hoxa1, both of which are regulators of anterior–posterior axial patterning, were markedly elevated by MAA at Day 1",False,False,unmapped,MAA,Hoxa1,fulltext,direct,Fig. 3,24,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,elevates,Cdx1,high,"expressions of Cdx1 and Hoxa1, both of which are regulators of anterior–posterior axial patterning, were markedly elevated by MAA at Day 1",False,False,unmapped,MAA,Cdx1,fulltext,direct,Fig. 3,24,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,represses,Meox1,high,Day 3 peak expression of the gene essential for segmentation along the body axis (Meox1) were all significantly repressed by MAA,False,False,unmapped,MAA,Meox1,fulltext,direct,Fig. 3,72,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,represses,Tbx6,high,"Day 2 peak expressions of genes associated with continued gastrulation and caudal patterning (Snai1, Msgn1, Tbx6, Notch1, and Lfng) were significantly repressed by MAA",False,False,unmapped,MAA,Tbx6,fulltext,direct,Fig. 3,48,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,represses,Snai1,high,"Day 2 peak expressions of genes associated with continued gastrulation and caudal patterning (Snai1, Msgn1, Tbx6, Notch1, and Lfng) were significantly repressed by MAA",False,False,unmapped,MAA,Snai1,fulltext,direct,Fig. 3,48,pharmacological,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,represses,TBXT,high,"Day 1 peak expressions of genes involved in initiation of gastrulation (Wnt3, Brachyury, and Mixl1) were significantly repressed by MAA",False,False,unmapped,MAA,Brachyury,fulltext,direct,Fig. 3,24,pharmacological,gastruloid
32650795,2020,The role of Wnt/β-catenin-lin28a/let-7 axis in embryo implantation competency and epithelial-mesenchymal transition (EMT).,mouse,spatial_pattern,active-β-catenin,high_in,nucleus,high,"From Day 6 onward, active-β-catenin was detected in the cell membrane, cytoplasm, and nucleus",False,False,unmapped,active-β-catenin,nucleus,fulltext,direct,,144,none,mouse_embryo
31789450,2020,Wnt regulates amino acid transporter Slc7a5 and so constrains the integrated stress response in mouse embryos.,mouse,spatial_pattern,Slc7a5,low_in,presomitic mesoderm,high,Slc7a5 expression in caudal lateral epiblast adjacent to the node but not in presomitic mesoderm,False,False,unmapped,Slc7a5,presomitic mesoderm,fulltext,direct,Fig. 1B,204,none,mouse_embryo
31789450,2020,Wnt regulates amino acid transporter Slc7a5 and so constrains the integrated stress response in mouse embryos.,mouse,grn_edge,Wnt signalling,activates,morphogenesis,high,Wnt promotes morphogenesis at least in part by inducing expression of this essential amino acid importer,False,False,unmapped,Wnt signalling,morphogenesis,fulltext,direct,,not_specified,none,mouse_embryo
31789450,2020,Wnt regulates amino acid transporter Slc7a5 and so constrains the integrated stress response in mouse embryos.,mouse,perturbation,Slc7a5 loss,abolishes,normal neural progenitor proliferation,medium,Aberrant mTORC1 activity and neural progenitor proliferation may underlie aspects of this phenotype,False,False,unmapped,Slc7a5 loss,normal neural progenitor proliferation,fulltext,direct,,228,genetic_KO,mouse_embryo
31586065,2019,Mouse embryo geometry drives formation of robust signaling gradients through receptor localization.,mouse,grn_edge,interstitial space height,modulates,ligand diffusion distance and BMP signaling,high,height of interstitial space regulates time and distance ligand can diffuse before capture,False,False,unmapped,interstitial space height,ligand diffusion distance and BMP signaling,fulltext,direct,Fig. 1c,not_specified,none,mouse_embryo
31586065,2019,Mouse embryo geometry drives formation of robust signaling gradients through receptor localization.,mouse,grn_edge,BMP receptor localization,required_for,BMP signaling gradient formation,high,basolateral localization of BMP receptors results in formation of robust BMP signaling gradient,False,False,unmapped,BMP receptor localization,BMP signaling gradient formation,fulltext,direct,Fig. 1b,not_specified,none,mouse_embryo
